filename,complaint,request
train_2090.wav,no,presta
train_2091.wav,yes,presta
train_2092.wav,yes,presta
train_2093.wav,yes,affil
train_2094.wav,no,affil
train_2095.wav,no,presta
train_2096.wav,yes,affil
train_2097.wav,yes,presta
train_2098.wav,no,presta
train_2099.wav,no,presta
train_2100.wav,yes,presta
train_2101.wav,no,presta
train_2102.wav,no,affil
train_2103.wav,no,affil
train_2104.wav,no,presta
train_2105.wav,no,presta
train_2106.wav,yes,affil
train_2107.wav,no,presta
train_2108.wav,yes,presta
train_2109.wav,no,affil
train_2110.wav,no,presta
train_2111.wav,no,presta
train_2112.wav,no,presta
train_2113.wav,yes,presta
train_2114.wav,no,affil
train_2115.wav,yes,affil
train_2116.wav,yes,affil
train_2117.wav,no,affil
train_2118.wav,yes,presta
train_2119.wav,yes,affil
train_2120.wav,no,presta
train_2121.wav,no,affil
train_2122.wav,yes,affil
train_2123.wav,no,affil
train_2124.wav,no,affil
train_2125.wav,yes,presta
train_2126.wav,no,affil
train_2127.wav,yes,presta
train_2128.wav,yes,presta
train_2129.wav,yes,affil
train_2130.wav,yes,presta
train_2131.wav,no,affil
train_2132.wav,yes,presta
train_2133.wav,no,presta
train_2134.wav,yes,presta
train_2135.wav,yes,presta
train_2136.wav,yes,presta
train_2137.wav,yes,affil
train_2138.wav,no,affil
train_2139.wav,no,affil
train_2140.wav,no,affil
train_2141.wav,no,presta
train_2142.wav,no,presta
train_2143.wav,no,affil
train_2144.wav,no,presta
train_2145.wav,no,affil
train_2146.wav,no,affil
train_2147.wav,no,affil
train_2148.wav,yes,affil
train_2149.wav,no,presta
train_2150.wav,no,affil
train_2151.wav,no,affil
train_2152.wav,yes,presta
train_2153.wav,no,presta
train_2154.wav,no,affil
train_2155.wav,no,affil
train_2156.wav,no,presta
train_2157.wav,no,presta
train_2158.wav,no,presta
train_2159.wav,yes,affil
train_2160.wav,no,affil
train_2161.wav,no,presta
train_2162.wav,no,affil
train_2163.wav,no,affil
train_2164.wav,no,affil
train_2165.wav,yes,presta
train_2166.wav,no,affil
train_2167.wav,no,affil
train_2168.wav,no,presta
train_2169.wav,yes,affil
train_2170.wav,no,affil
train_2171.wav,no,presta
train_2172.wav,no,presta
train_2173.wav,yes,presta
train_2174.wav,no,presta
train_2175.wav,no,presta
train_2176.wav,no,affil
train_2177.wav,no,presta
train_2178.wav,yes,presta
train_2179.wav,no,affil
train_2180.wav,yes,affil
train_2181.wav,yes,presta
train_2182.wav,no,affil
train_2183.wav,no,affil
train_2184.wav,yes,presta
train_2185.wav,no,affil
train_2186.wav,no,presta
train_2187.wav,yes,affil
train_2188.wav,no,affil
train_2189.wav,no,affil
train_2190.wav,yes,presta
train_2191.wav,no,presta
train_2192.wav,no,affil
train_2193.wav,no,presta
train_2194.wav,no,presta
train_2195.wav,no,affil
train_2196.wav,yes,presta
train_2197.wav,no,presta
train_2198.wav,yes,affil
train_2199.wav,yes,affil
train_2200.wav,no,presta
train_2201.wav,no,presta
train_2202.wav,yes,presta
train_2203.wav,no,affil
train_2204.wav,no,presta
train_2205.wav,yes,presta
train_2206.wav,yes,affil
train_2207.wav,yes,presta
train_2208.wav,no,affil
train_2209.wav,no,presta
train_2210.wav,no,affil
train_2211.wav,yes,presta
train_2212.wav,no,affil
train_2213.wav,no,affil
train_2214.wav,yes,presta
train_2215.wav,no,presta
train_2216.wav,yes,presta
train_2217.wav,no,presta
train_2218.wav,no,presta
train_2219.wav,no,affil
train_2220.wav,no,affil
train_2221.wav,no,affil
train_2222.wav,yes,presta
train_2223.wav,no,presta
train_2224.wav,no,presta
train_2225.wav,yes,presta
train_2226.wav,yes,presta
train_2227.wav,no,presta
train_2228.wav,yes,presta
train_2229.wav,no,presta
train_2230.wav,yes,presta
train_2231.wav,yes,presta
train_2232.wav,no,affil
train_2233.wav,yes,affil
train_2234.wav,yes,presta
train_2235.wav,no,affil
train_2236.wav,no,presta
train_2237.wav,no,affil
train_2238.wav,no,presta
train_2239.wav,no,affil
train_2240.wav,yes,presta
train_2241.wav,yes,affil
train_2242.wav,yes,presta
train_2243.wav,yes,presta
train_2244.wav,no,affil
train_2245.wav,yes,presta
train_2246.wav,no,affil
train_2247.wav,no,affil
train_2248.wav,no,presta
train_2249.wav,yes,affil
train_2250.wav,no,affil
train_2251.wav,no,presta
train_2252.wav,no,presta
train_2253.wav,yes,affil
train_2254.wav,no,affil
train_2255.wav,yes,presta
train_2256.wav,no,affil
train_2257.wav,no,affil
train_2258.wav,no,presta
train_2259.wav,yes,affil
train_2260.wav,no,affil
train_2261.wav,yes,affil
train_2262.wav,no,affil
train_2263.wav,no,affil
train_2264.wav,yes,affil
train_2265.wav,no,affil
train_2266.wav,yes,affil
train_2267.wav,no,affil
train_2268.wav,yes,presta
train_2269.wav,no,presta
train_2270.wav,yes,presta
train_2271.wav,no,affil
train_2272.wav,no,affil
train_2273.wav,no,affil
train_2274.wav,no,affil
train_2275.wav,no,affil
train_2276.wav,yes,affil
train_2277.wav,no,presta
train_2278.wav,no,presta
train_2279.wav,no,affil
train_2280.wav,yes,affil
train_2281.wav,yes,presta
train_2282.wav,no,presta
train_2283.wav,yes,presta
train_2284.wav,no,affil
train_2285.wav,no,presta
train_2286.wav,yes,presta
train_2287.wav,no,affil
train_2288.wav,no,affil
train_2289.wav,no,presta
train_2290.wav,no,affil
train_2291.wav,no,presta
train_2292.wav,yes,presta
train_2293.wav,no,presta
train_2294.wav,no,presta
train_2295.wav,no,presta
train_2296.wav,yes,presta
train_2297.wav,no,affil
train_2298.wav,no,presta
train_2299.wav,yes,presta
train_2300.wav,no,presta
train_2301.wav,no,presta
train_2302.wav,yes,affil
train_2303.wav,no,presta
train_2304.wav,yes,presta
train_2305.wav,yes,presta
train_2306.wav,no,affil
train_2307.wav,yes,presta
train_2308.wav,yes,affil
train_2309.wav,no,affil
train_2310.wav,yes,affil
train_2311.wav,no,affil
train_2312.wav,no,presta
train_2313.wav,no,presta
train_2314.wav,yes,presta
train_2315.wav,no,affil
train_2316.wav,no,presta
train_2317.wav,no,affil
train_2318.wav,yes,presta
train_2319.wav,no,affil
train_2320.wav,no,affil
train_2321.wav,no,affil
train_2322.wav,no,affil
train_2323.wav,yes,presta
train_2324.wav,no,affil
train_2325.wav,yes,presta
train_2326.wav,no,presta
train_2327.wav,no,affil
train_2328.wav,no,presta
train_2329.wav,yes,presta
train_2330.wav,yes,presta
train_2331.wav,yes,presta
train_2332.wav,no,affil
train_2333.wav,no,affil
train_2334.wav,no,presta
train_2335.wav,no,presta
train_2336.wav,no,affil
train_2337.wav,no,presta
train_2338.wav,no,affil
train_2339.wav,no,presta
train_2340.wav,no,presta
train_2341.wav,yes,affil
train_2342.wav,no,affil
train_2343.wav,no,presta
train_2344.wav,no,affil
train_2345.wav,yes,presta
train_2346.wav,yes,presta
train_2347.wav,no,presta
train_2348.wav,yes,affil
train_2349.wav,no,affil
train_2350.wav,no,presta
train_2351.wav,yes,affil
train_2352.wav,yes,presta
train_2353.wav,no,presta
train_2354.wav,no,presta
train_2355.wav,yes,presta
train_2356.wav,no,presta
train_2357.wav,no,presta
train_2358.wav,yes,presta
train_2359.wav,no,presta
train_2360.wav,no,affil
train_2361.wav,no,presta
train_2362.wav,no,presta
train_2363.wav,yes,affil
train_2364.wav,no,presta
train_2365.wav,yes,affil
train_2366.wav,no,affil
train_2367.wav,no,affil
train_2368.wav,no,affil
train_2369.wav,no,presta
train_2370.wav,no,affil
train_2371.wav,yes,presta
train_2372.wav,no,presta
train_2373.wav,yes,presta
train_2374.wav,no,affil
train_2375.wav,yes,presta
train_2376.wav,no,presta
train_2377.wav,no,presta
train_2378.wav,no,presta
train_2379.wav,no,affil
train_2380.wav,no,affil
train_2381.wav,no,presta
train_2382.wav,no,affil
train_2383.wav,yes,presta
train_2384.wav,no,presta
train_2385.wav,no,presta
train_2386.wav,no,presta
train_2387.wav,no,affil
train_2388.wav,no,presta
train_2389.wav,no,presta
train_2390.wav,no,presta
train_2391.wav,yes,presta
train_2392.wav,yes,presta
train_2393.wav,yes,affil
train_2394.wav,no,affil
train_2395.wav,no,presta
train_2396.wav,no,presta
train_2397.wav,no,affil
train_2398.wav,no,affil
train_2399.wav,no,presta
train_2400.wav,no,affil
train_2401.wav,no,affil
train_2402.wav,no,presta
train_2403.wav,yes,affil
train_2404.wav,yes,presta
train_2405.wav,yes,affil
train_2406.wav,no,affil
train_2407.wav,no,presta
train_2408.wav,no,presta
train_2409.wav,no,affil
train_2410.wav,no,affil
train_2411.wav,yes,presta
train_2412.wav,no,presta
train_2413.wav,no,affil
train_2414.wav,no,affil
train_2415.wav,yes,presta
train_2416.wav,yes,affil
train_2417.wav,no,presta
train_2418.wav,yes,presta
train_2419.wav,no,affil
train_2420.wav,no,presta
train_2421.wav,no,presta
train_2422.wav,no,presta
train_2423.wav,no,affil
train_2424.wav,yes,presta
train_2425.wav,no,affil
train_2426.wav,yes,affil
train_2427.wav,yes,presta
train_2428.wav,no,presta
train_2429.wav,no,affil
train_2430.wav,no,affil
train_2431.wav,yes,presta
train_2432.wav,yes,presta
train_2433.wav,no,affil
train_2434.wav,no,presta
train_2435.wav,no,affil
train_2436.wav,no,presta
train_2437.wav,no,affil
train_2438.wav,no,presta
train_2439.wav,yes,affil
train_2440.wav,yes,presta
train_2441.wav,yes,presta
train_2442.wav,yes,presta
train_2443.wav,no,presta
train_2444.wav,no,affil
train_2445.wav,no,presta
train_2446.wav,no,presta
train_2447.wav,yes,presta
train_2448.wav,yes,presta
train_2449.wav,no,presta
train_2450.wav,no,presta
train_2451.wav,no,affil
train_2452.wav,no,presta
train_2453.wav,no,presta
train_2454.wav,no,affil
train_2455.wav,yes,presta
train_2456.wav,no,presta
train_2457.wav,no,affil
train_2458.wav,no,presta
train_2459.wav,yes,presta
train_2460.wav,no,affil
train_2461.wav,no,presta
train_2462.wav,no,presta
train_2463.wav,yes,affil
train_2464.wav,no,presta
train_2465.wav,no,presta
train_2466.wav,no,affil
train_2467.wav,no,affil
train_2468.wav,yes,presta
train_2469.wav,yes,affil
train_2470.wav,no,presta
train_2471.wav,no,presta
train_2472.wav,no,affil
train_2473.wav,no,affil
train_2474.wav,no,affil
train_2475.wav,no,presta
train_2476.wav,no,presta
train_2477.wav,no,presta
train_2478.wav,no,presta
train_2479.wav,no,affil
train_2480.wav,no,affil
train_2481.wav,no,presta
train_2482.wav,no,affil
train_2483.wav,yes,presta
train_2484.wav,no,presta
train_2485.wav,no,presta
train_2486.wav,yes,affil
train_2487.wav,no,affil
train_2488.wav,no,presta
train_2489.wav,yes,presta
train_2490.wav,no,presta
train_2491.wav,no,presta
train_2492.wav,yes,presta
train_2493.wav,yes,affil
train_2494.wav,no,presta
train_2495.wav,no,presta
train_2496.wav,yes,presta
train_2497.wav,no,presta
train_2498.wav,no,presta
train_2499.wav,no,presta
train_2500.wav,no,presta
train_2501.wav,yes,affil
train_2502.wav,yes,presta
train_2503.wav,no,presta
train_2504.wav,no,affil
train_2505.wav,yes,presta
train_2506.wav,yes,presta
train_2507.wav,yes,affil
train_2508.wav,no,affil
train_2509.wav,no,presta
train_2510.wav,no,presta
train_2511.wav,yes,presta
train_2512.wav,no,affil
train_2513.wav,yes,presta
train_2514.wav,yes,presta
train_2515.wav,no,affil
train_2516.wav,yes,presta
train_2517.wav,no,presta
train_2518.wav,no,affil
train_2519.wav,no,affil
train_2520.wav,no,affil
train_2521.wav,no,affil
train_2522.wav,no,presta
train_2523.wav,yes,presta
train_2524.wav,no,affil
train_2525.wav,yes,presta
train_2526.wav,yes,presta
train_2527.wav,yes,presta
train_2528.wav,no,affil
train_2529.wav,yes,presta
train_2530.wav,no,affil
train_2531.wav,yes,presta
train_2532.wav,yes,presta
train_2533.wav,yes,presta
train_2534.wav,no,affil
train_2535.wav,yes,presta
train_2536.wav,no,presta
train_2537.wav,no,presta
train_2538.wav,no,presta
train_2539.wav,no,affil
train_2540.wav,yes,affil
train_2541.wav,no,affil
train_2542.wav,no,affil
train_2543.wav,no,affil
train_2544.wav,no,presta
train_2545.wav,no,presta
train_2546.wav,no,presta
train_2547.wav,no,presta
train_2548.wav,no,presta
train_2549.wav,yes,presta
train_2550.wav,no,presta
train_2551.wav,yes,affil
train_2552.wav,no,presta
train_2553.wav,no,affil
train_2554.wav,yes,affil
train_2555.wav,no,presta
train_2556.wav,no,affil
train_2557.wav,yes,affil
train_2558.wav,yes,affil
train_2559.wav,yes,presta
train_2560.wav,no,affil
train_2561.wav,no,presta
train_2562.wav,no,affil
train_2563.wav,no,affil
train_2564.wav,no,affil
train_2565.wav,no,affil
train_2566.wav,no,affil
train_2567.wav,yes,affil
train_2568.wav,yes,presta
train_2569.wav,no,presta
train_2570.wav,yes,presta
train_2571.wav,yes,presta
train_2572.wav,no,affil
train_2573.wav,no,affil
train_2574.wav,no,presta
train_2575.wav,no,affil
train_2576.wav,no,presta
train_2577.wav,yes,presta
train_2578.wav,no,affil
train_2579.wav,no,affil
train_2580.wav,yes,affil
train_2581.wav,yes,presta
train_2582.wav,no,presta
train_2583.wav,yes,presta
train_2584.wav,yes,presta
train_2585.wav,no,affil
train_2586.wav,yes,presta
train_2587.wav,no,affil
train_2588.wav,no,affil
train_2589.wav,yes,presta
train_2590.wav,no,affil
train_2591.wav,no,presta
train_2592.wav,yes,presta
train_2593.wav,no,affil
train_2594.wav,yes,presta
train_2595.wav,yes,presta
train_2596.wav,yes,presta
train_2597.wav,no,affil
train_2598.wav,no,affil
train_2599.wav,yes,presta
train_2600.wav,no,affil
train_2601.wav,yes,affil
train_2602.wav,no,affil
train_2603.wav,yes,presta
train_2604.wav,no,affil
train_2605.wav,no,affil
train_2606.wav,yes,presta
train_2607.wav,no,presta
train_2608.wav,no,affil
train_2609.wav,yes,presta
train_2610.wav,no,presta
train_2611.wav,no,presta
train_2612.wav,yes,presta
train_2613.wav,yes,presta
train_2614.wav,yes,affil
train_2615.wav,no,affil
train_2616.wav,no,affil
train_2617.wav,no,presta
train_2618.wav,no,presta
train_2619.wav,yes,presta
train_2620.wav,yes,presta
train_2621.wav,no,presta
train_2622.wav,no,affil
train_2623.wav,no,presta
train_2624.wav,yes,presta
train_2625.wav,no,presta
train_2626.wav,no,presta
train_2627.wav,yes,presta
train_2628.wav,no,affil
train_2629.wav,yes,affil
train_2630.wav,yes,affil
train_2631.wav,no,presta
train_2632.wav,no,affil
train_2633.wav,yes,presta
train_2634.wav,no,affil
train_2635.wav,no,affil
train_2636.wav,no,presta
train_2637.wav,no,presta
train_2638.wav,yes,presta
train_2639.wav,no,affil
train_2640.wav,no,presta
train_2641.wav,yes,presta
train_2642.wav,no,affil
train_2643.wav,yes,affil
train_2644.wav,yes,presta
train_2645.wav,yes,affil
train_2646.wav,yes,presta
train_2647.wav,yes,presta
train_2648.wav,yes,presta
train_2649.wav,no,presta
train_2650.wav,no,presta
train_2651.wav,yes,presta
train_2652.wav,yes,affil
train_2653.wav,no,affil
train_2654.wav,no,affil
train_2655.wav,yes,presta
train_2656.wav,yes,presta
train_2657.wav,yes,presta
train_2658.wav,no,presta
train_2659.wav,no,presta
train_2660.wav,yes,presta
train_2661.wav,no,affil
train_2662.wav,no,presta
train_2663.wav,no,presta
train_2664.wav,yes,presta
train_2665.wav,yes,presta
train_2666.wav,no,presta
train_2667.wav,no,presta
train_2668.wav,yes,presta
train_2669.wav,yes,presta
train_2670.wav,yes,presta
train_2671.wav,yes,presta
train_2672.wav,yes,presta
train_2673.wav,yes,affil
train_2674.wav,no,affil
train_2675.wav,no,affil
train_2676.wav,no,presta
train_2677.wav,no,presta
train_2678.wav,yes,presta
train_2679.wav,no,presta
train_2680.wav,no,affil
train_2681.wav,yes,affil
train_2682.wav,no,presta
train_2683.wav,no,presta
train_2684.wav,yes,presta
train_2685.wav,no,affil
train_2686.wav,no,presta
train_2687.wav,no,affil
train_2688.wav,yes,presta
train_2689.wav,no,affil
train_2690.wav,no,presta
train_2691.wav,yes,presta
train_2692.wav,yes,affil
train_2693.wav,no,affil
train_2694.wav,yes,presta
train_2695.wav,no,affil
train_2696.wav,no,affil
train_2697.wav,yes,presta
train_2698.wav,no,presta
train_2699.wav,yes,presta
train_2700.wav,yes,affil
train_2701.wav,yes,presta
train_2702.wav,yes,affil
train_2703.wav,yes,presta
train_2704.wav,no,presta
train_2705.wav,no,affil
train_2706.wav,yes,presta
train_2707.wav,yes,presta
train_2708.wav,yes,affil
train_2709.wav,no,presta
train_2710.wav,yes,affil
train_2711.wav,yes,presta
train_2712.wav,no,affil
train_2713.wav,yes,presta
train_2714.wav,yes,affil
train_2715.wav,no,affil
train_2716.wav,no,presta
train_2717.wav,no,presta
train_2718.wav,no,affil
train_2719.wav,no,presta
train_2720.wav,yes,affil
train_2721.wav,yes,affil
train_2722.wav,no,affil
train_2723.wav,no,presta
train_2724.wav,yes,affil
train_2725.wav,yes,presta
train_2726.wav,no,affil
train_2727.wav,yes,presta
train_2728.wav,no,affil
train_2729.wav,yes,affil
train_2730.wav,no,presta
train_2731.wav,no,affil
train_2732.wav,yes,presta
train_2733.wav,yes,presta
train_2734.wav,no,affil
train_2735.wav,yes,presta
train_2736.wav,no,presta
train_2737.wav,no,affil
train_2738.wav,yes,presta
train_2739.wav,no,affil
train_2740.wav,no,affil
train_2741.wav,no,presta
train_2742.wav,yes,presta
train_2743.wav,no,presta
train_2744.wav,no,affil
train_2745.wav,yes,affil
train_2746.wav,no,presta
train_2747.wav,no,affil
train_2748.wav,yes,affil
train_2749.wav,no,presta
train_2750.wav,no,affil
train_2751.wav,no,affil
train_2752.wav,yes,presta
train_2753.wav,no,affil
train_2754.wav,yes,presta
train_2755.wav,no,affil
train_2756.wav,no,affil
train_2757.wav,yes,presta
train_2758.wav,yes,presta
train_2759.wav,yes,affil
train_2760.wav,no,affil
train_2761.wav,no,affil
train_2762.wav,yes,presta
train_2763.wav,no,affil
train_2764.wav,no,presta
train_2765.wav,yes,presta
train_2766.wav,yes,presta
train_2767.wav,no,affil
train_2768.wav,no,affil
train_2769.wav,yes,presta
train_2770.wav,yes,affil
train_2771.wav,yes,presta
train_2772.wav,yes,affil
train_2773.wav,no,presta
train_2774.wav,yes,presta
train_2775.wav,no,affil
train_2776.wav,no,affil
train_2777.wav,no,presta
train_2778.wav,no,presta
train_2779.wav,no,presta
train_2780.wav,no,affil
train_2781.wav,yes,presta
train_2782.wav,yes,presta
train_2783.wav,no,presta
train_2784.wav,no,presta
train_2785.wav,no,affil
train_2786.wav,yes,affil
train_2787.wav,no,presta
train_2788.wav,no,affil
train_2789.wav,no,presta
train_2790.wav,yes,affil
train_2791.wav,no,affil
train_2792.wav,yes,presta
train_2793.wav,no,affil
train_2794.wav,no,affil
train_2795.wav,no,affil
train_2796.wav,no,affil
train_2797.wav,no,presta
train_2798.wav,yes,presta
train_2799.wav,yes,presta
train_2800.wav,yes,presta
train_2801.wav,no,affil
train_2802.wav,yes,presta
train_2803.wav,no,affil
train_2804.wav,yes,presta
train_2805.wav,no,presta
train_2806.wav,no,affil
train_2807.wav,no,affil
train_2808.wav,no,affil
train_2809.wav,no,affil
train_2810.wav,no,affil
train_2811.wav,no,affil
train_2812.wav,yes,presta
train_2813.wav,no,affil
train_2814.wav,no,affil
train_2815.wav,yes,presta
train_2816.wav,no,affil
train_2817.wav,yes,presta
train_2818.wav,yes,presta
train_2819.wav,yes,presta
train_2820.wav,no,presta
train_2821.wav,no,affil
train_2822.wav,no,presta
train_2823.wav,no,affil
train_2824.wav,no,presta
train_2825.wav,no,affil
train_2826.wav,yes,presta
train_2827.wav,yes,presta
train_2828.wav,no,presta
train_2829.wav,no,affil
train_2830.wav,yes,presta
train_2831.wav,yes,presta
train_2832.wav,no,affil
train_2833.wav,no,affil
train_2834.wav,no,affil
train_2835.wav,no,presta
train_2836.wav,no,affil
train_2837.wav,no,presta
train_2838.wav,no,affil
train_2839.wav,yes,presta
train_2840.wav,no,affil
train_2841.wav,yes,presta
train_2842.wav,no,affil
train_2843.wav,yes,presta
train_2844.wav,no,affil
train_2845.wav,yes,affil
train_2846.wav,no,affil
train_2847.wav,no,presta
train_2848.wav,no,presta
train_2849.wav,yes,presta
train_2850.wav,no,presta
train_2851.wav,yes,presta
train_2852.wav,no,affil
train_2853.wav,no,presta
train_2854.wav,yes,presta
train_2855.wav,no,affil
train_2856.wav,no,affil
train_2857.wav,yes,presta
train_2858.wav,no,affil
train_2859.wav,no,affil
train_2860.wav,yes,presta
train_2861.wav,yes,presta
train_2862.wav,no,presta
train_2863.wav,yes,presta
train_2864.wav,yes,affil
train_2865.wav,yes,affil
train_2866.wav,no,affil
train_2867.wav,yes,presta
train_2868.wav,no,presta
train_2869.wav,yes,affil
train_2870.wav,no,presta
train_2871.wav,no,presta
train_2872.wav,no,presta
train_2873.wav,yes,presta
train_2874.wav,no,presta
train_2875.wav,no,presta
train_2876.wav,no,presta
train_2877.wav,yes,affil
train_2878.wav,no,presta
train_2879.wav,yes,presta
train_2880.wav,yes,presta
train_2881.wav,no,affil
train_2882.wav,yes,presta
train_2883.wav,yes,presta
train_2884.wav,yes,presta
train_2885.wav,no,affil
train_2886.wav,no,affil
train_2887.wav,no,presta
train_2888.wav,no,presta
train_2889.wav,yes,presta
train_2890.wav,yes,presta
train_2891.wav,no,affil
train_2892.wav,yes,presta
train_2893.wav,yes,presta
train_2894.wav,yes,presta
train_2895.wav,no,presta
train_2896.wav,no,presta
train_2897.wav,yes,presta
train_2898.wav,yes,presta
train_2899.wav,no,presta
train_2900.wav,no,affil
train_2901.wav,no,affil
train_2902.wav,no,presta
train_2903.wav,yes,presta
train_2904.wav,no,affil
train_2905.wav,yes,presta
train_2906.wav,no,presta
train_2907.wav,no,presta
train_2908.wav,no,presta
train_2909.wav,no,presta
train_2910.wav,no,presta
train_2911.wav,yes,presta
train_2912.wav,no,affil
train_2913.wav,yes,presta
train_2914.wav,no,affil
train_2915.wav,yes,presta
train_2916.wav,yes,affil
train_2917.wav,yes,affil
train_2918.wav,yes,presta
train_2919.wav,no,presta
train_2920.wav,yes,presta
train_2921.wav,yes,presta
train_2922.wav,no,affil
train_2923.wav,no,affil
train_2924.wav,no,presta
train_2925.wav,no,presta
train_2926.wav,yes,affil
train_2927.wav,no,affil
train_2928.wav,no,presta
train_2929.wav,no,affil
train_2930.wav,no,affil
train_2931.wav,no,affil
train_2932.wav,yes,presta
train_2933.wav,no,presta
train_2934.wav,no,affil
train_2935.wav,yes,presta
train_2936.wav,yes,affil
train_2937.wav,no,affil
train_2938.wav,no,presta
train_2939.wav,no,presta
train_2940.wav,no,presta
train_2941.wav,yes,presta
train_2942.wav,yes,affil
train_2943.wav,no,presta
train_2944.wav,no,affil
train_2945.wav,yes,presta
train_2946.wav,yes,presta
train_2947.wav,no,presta
train_2948.wav,no,presta
train_2949.wav,no,presta
train_2950.wav,no,affil
train_2951.wav,yes,presta
train_2952.wav,no,presta
train_2953.wav,no,presta
train_2954.wav,no,affil
train_2955.wav,yes,affil
train_2956.wav,no,affil
train_2957.wav,no,presta
train_2958.wav,no,presta
train_2959.wav,no,affil
train_2960.wav,no,affil
train_2961.wav,no,presta
train_2962.wav,yes,presta
train_2963.wav,yes,affil
train_2964.wav,no,affil
train_2965.wav,yes,presta
train_2966.wav,no,presta
train_2967.wav,no,affil
train_2968.wav,no,affil
train_2969.wav,no,presta
train_2970.wav,no,affil
train_2971.wav,no,affil
train_2972.wav,yes,presta
train_2973.wav,no,affil
train_2974.wav,yes,presta
train_2975.wav,no,presta
train_2976.wav,no,affil
train_2977.wav,yes,presta
train_2978.wav,no,presta
train_2979.wav,no,affil
train_2980.wav,no,presta
train_2981.wav,no,affil
train_2982.wav,no,presta
train_2983.wav,no,affil
train_2984.wav,no,affil
train_2985.wav,yes,affil
train_2986.wav,yes,presta
train_2987.wav,no,presta
train_2988.wav,no,presta
train_2989.wav,no,affil
train_2990.wav,yes,affil
train_2991.wav,yes,affil
train_2992.wav,no,presta
train_2993.wav,yes,presta
train_2994.wav,yes,presta
train_2995.wav,yes,presta
train_2996.wav,no,affil
train_2997.wav,yes,presta
train_2998.wav,no,affil
train_2999.wav,no,presta
train_3000.wav,yes,affil
train_3001.wav,yes,affil
train_3002.wav,no,presta
train_3003.wav,no,presta
train_3004.wav,no,affil
train_3005.wav,no,presta
train_3006.wav,no,presta
train_3007.wav,no,affil
train_3008.wav,no,affil
train_3009.wav,no,affil
train_3010.wav,yes,presta
train_3011.wav,yes,presta
train_3012.wav,yes,affil
train_3013.wav,yes,presta
train_3014.wav,yes,presta
train_3015.wav,no,affil
train_3016.wav,no,affil
train_3017.wav,no,affil
train_3018.wav,no,affil
train_3019.wav,no,presta
train_3020.wav,no,presta
train_3021.wav,no,affil
train_3022.wav,yes,affil
train_3023.wav,yes,affil
train_3024.wav,no,presta
train_3025.wav,yes,presta
train_3026.wav,no,affil
train_3027.wav,yes,presta
train_3028.wav,yes,presta
train_3029.wav,no,presta
train_3030.wav,yes,affil
train_3031.wav,no,affil
train_3032.wav,no,presta
train_3033.wav,yes,presta
train_3034.wav,no,presta
train_3035.wav,no,presta
train_3036.wav,no,affil
train_3037.wav,yes,presta
train_3038.wav,no,affil
train_3039.wav,yes,presta
train_3040.wav,yes,presta
train_3041.wav,yes,affil
train_3042.wav,yes,affil
train_3043.wav,yes,presta
train_3044.wav,yes,affil
train_3045.wav,yes,affil
train_3046.wav,no,affil
train_3047.wav,no,presta
train_3048.wav,no,presta
train_3049.wav,no,presta
train_3050.wav,no,presta
train_3051.wav,yes,affil
train_3052.wav,no,presta
train_3053.wav,no,affil
train_3054.wav,no,presta
train_3055.wav,no,affil
train_3056.wav,no,affil
train_3057.wav,no,presta
train_3058.wav,yes,presta
train_3059.wav,yes,affil
train_3060.wav,no,affil
train_3061.wav,yes,affil
train_3062.wav,no,affil
train_3063.wav,yes,presta
train_3064.wav,yes,presta
train_3065.wav,no,affil
train_3066.wav,no,affil
train_3067.wav,yes,presta
train_3068.wav,no,affil
train_3069.wav,no,affil
train_3070.wav,yes,presta
train_3071.wav,no,affil
train_3072.wav,no,presta
train_3073.wav,yes,presta
train_3074.wav,no,affil
train_3075.wav,no,presta
train_3076.wav,yes,affil
train_3077.wav,no,affil
train_3078.wav,no,presta
train_3079.wav,yes,presta
train_3080.wav,yes,presta
train_3081.wav,no,affil
train_3082.wav,no,presta
train_3083.wav,no,affil
train_3084.wav,yes,affil
train_3085.wav,no,presta
train_3086.wav,yes,presta
train_3087.wav,no,affil
train_3088.wav,no,presta
train_3089.wav,no,presta
train_3090.wav,no,affil
train_3091.wav,no,presta
train_3092.wav,no,affil
train_3093.wav,no,affil
train_3094.wav,no,presta
train_3095.wav,no,affil
train_3096.wav,yes,presta
train_3097.wav,no,presta
train_3098.wav,no,affil
train_3099.wav,no,presta
train_3100.wav,yes,affil
train_3101.wav,yes,affil
train_3102.wav,no,affil
train_3103.wav,no,affil
train_3104.wav,no,presta
train_3105.wav,no,presta
train_3106.wav,yes,presta
train_3107.wav,yes,presta
train_3108.wav,no,presta
train_3109.wav,yes,affil
train_3110.wav,no,presta
train_3111.wav,yes,presta
train_3112.wav,no,affil
train_3113.wav,no,presta
train_3114.wav,yes,affil
train_3115.wav,yes,presta
train_3116.wav,yes,presta
train_3117.wav,no,affil
train_3118.wav,no,presta
train_3119.wav,no,presta
train_3120.wav,no,presta
train_3121.wav,no,presta
train_3122.wav,no,affil
train_3123.wav,yes,presta
train_3124.wav,no,affil
train_3125.wav,yes,presta
train_3126.wav,no,affil
train_3127.wav,no,presta
train_3128.wav,no,presta
train_3129.wav,no,affil
train_3130.wav,yes,affil
train_3131.wav,yes,presta
train_3132.wav,no,presta
train_3133.wav,yes,presta
train_3134.wav,no,affil
train_3135.wav,no,affil
